stand_type,easting,northing,long,lat,stand_numbers,geom,stand_location
Sheffield Stand,316063.0,235525.0,-6.2575491624237,53.35743081498798,3,"53.35743081498798, -6.2575491624237","16, Mountjoy Square North, Mountjoy Square, Mountjoy B ED, Dublin, County Dublin, Leinster, D01 K286, Éire / Ireland"
Sheffield Stand,321301.0,236258.0,-6.178639758006168,53.36283909340493,3,"53.36283909340493, -6.178639758006168","Seaview Apartments, Dollymount Park, Clontarf East B ED, Dublin, County Dublin, Leinster, D03 A024, Éire / Ireland"
Sheffield Stand,316629.0,231779.0,-6.250430773014948,53.32366432486593,5,"53.32366432486593, -6.250430773014948","Devlin Hotel, 117-119, Ranelagh, Rathmines East D ED, Dublin, County Dublin, Leinster, D06 VF76, Éire / Ireland"
Sheffield Stand,316994.0,238853.0,-6.242342765109488,53.3871137089982,4,"53.3871137089982, -6.242342765109488","#1641 Swords Road, Shanrath Road, Dublin Tunnel, Hampton Lodge, Santry, Whitehall D ED, Dublin, County Dublin, Leinster, D03 YA26, Éire / Ireland"
Sheffield Stand,317458.0,239325.0,-6.23519716584302,53.39124971379251,4,"53.39124971379251, -6.23519716584302","Kilmardinny Inn, Lorcan Avenue, Santry, Artane H ED, Dublin, County Dublin, Leinster, D09 VY19, Éire / Ireland"
Sheffield Stand,317268.0,231928.0,-6.240790874930387,53.32486145854013,3,"53.32486145854013, -6.240790874930387","AIB, 69-71, Morehampton Road, Rathmines East B ED, Dublin, County Dublin, Leinster, D04 WV96, Éire / Ireland"
Sheffield Stand,311448.0,231673.0,-6.328184577817966,53.323827147938005,4,"53.323827147938005, -6.328184577817966","Walkinstown Road, Walkinstown, Walkinstown B ED, Dublin, Dublin 12, Leinster, D12 PH32, Éire / Ireland"
Sheffield Stand,312401.0,239079.0,-6.311260645143264,53.39013972110255,3,"53.39013972110255, -6.311260645143264","West Finglas Tenants and Residents Association, Mellowes Road, Finglas West B ED, Dublin, County Dublin, Leinster, D11 K254, Éire / Ireland"
Sheffield Stand,313282.0,236567.0,-6.298924624971884,53.367391482907834,3,"53.367391482907834, -6.298924624971884","Centra, 68, Fassaugh Avenue, Cabra, Cabra West B ED, Dublin, County Dublin, Leinster, D07 VX44, Éire / Ireland"
Sheffield Stand,313254.0,236568.0,-6.299344702275437,53.36740645750406,3,"53.36740645750406, -6.299344702275437","74, Fassaugh Avenue, Cabra, Cabra West B ED, Dublin, County Dublin, Leinster, D07 VX44, Éire / Ireland"
Sheffield Stand,315908.0,232905.0,-6.26083425527604,53.33393496251605,4,"53.33393496251605, -6.26083425527604","One Park Place, Two Park Place, Hatch Street Upper, Saint Kevin's ED, Dublin, County Dublin, Leinster, D02 T380, Éire / Ireland"
Sheffield Stand,320233.0,237295.0,-6.194279766498756,53.37239557290777,5,"53.37239557290777, -6.194279766498756","Sacred Heart Residence, Sybil Hill Road, Killester, Clontarf East E ED, Dublin, County Dublin, Leinster, D03 A024, Éire / Ireland"
Sheffield Stand,314858.0,234216.0,-6.276113024593525,53.345937642077345,10,"53.345937642077345, -6.276113024593525","Arran Square, Lincoln Lane, Arran Quay C ED, Dublin, County Dublin, Leinster, D07 HK38, Éire / Ireland"
Sheffield Stand,315296.0,232869.0,-6.270029514009706,53.333745190584374,5,"53.333745190584374, -6.270029514009706","31, Ovoca Road, Wood Quay B ED, Dublin, County Dublin, Leinster, D01 XTN5, Éire / Ireland"
Sheffield Stand,316064.0,233732.0,-6.258190974568941,53.341327971120485,5,"53.341327971120485, -6.258190974568941","The Ivy, 13-17, Dawson Street, Dublin, County Dublin, Leinster, D02 TF98, Éire / Ireland"
Sheffield Stand,314134.0,235945.0,-6.286355724185173,53.36162225397871,3,"53.36162225397871, -6.286355724185173","1, Imaal Road, Cabra East, Cabra East B ED, Dublin, County Dublin, Leinster, D07 W56R, Éire / Ireland"
Sheffield Stand,314782.0,237707.0,-6.275987971397068,53.37730643715303,5,"53.37730643715303, -6.275987971397068","Saint Brigid's National School, Old Finglas Road, Finglas, Glasnevin A ED, Dublin, County Dublin, Leinster, D11 AT81, Éire / Ireland"
Sheffield Stand,322047.0,237234.0,-6.167063779122537,53.371432414024085,8,"53.371432414024085, -6.167063779122537","James Larkin Road, Clontarf East B ED, Dublin, Dublin 3, Leinster, D03 YH36, Éire / Ireland"
Cargo bike stands,315980.0,233232.0,-6.25963440269446,53.33685594593904,3,"53.33685594593904, -6.25963440269446","Newman House, St. Stephen's Green, Dublin, County Dublin, Leinster, D02 HD86, Éire / Ireland"
Sheffield Stand,319228.0,237661.0,-6.209233473560172,53.37590989959304,4,"53.37590989959304, -6.209233473560172","Byrnes Bookmakers, Killester Avenue, Clontarf West A ED, Dublin, County Dublin, Leinster, D03 C4H3, Éire / Ireland"
Sheffield Stand,319195.0,237627.0,-6.209741872923396,53.3756119975525,4,"53.3756119975525, -6.209741872923396","154, Killester Avenue, Clontarf West B ED, Dublin, County Dublin, Leinster, D03 C4H3, Éire / Ireland"
Sheffield Stand,315522.0,235343.0,-6.265736916024597,53.3559146429966,4,"53.3559146429966, -6.265736916024597","Sackville Court, 74, Blessington Street, Inns Quay B ED, Dublin, County Dublin, Leinster, D01 W2C9, Éire / Ireland"
Sheffield Stand,319438.0,239472.0,-6.2053956187310275,53.392126253472185,3,"53.392126253472185, -6.2053956187310275","Leah, Oscar Traynor Road, Kilmore D ED, Dublin, County Dublin, Leinster, D05 P5Y3, Éire / Ireland"
Sheffield Stand,321681.0,240413.0,-6.171336037328921,53.40006525838177,5,"53.40006525838177, -6.171336037328921","Costa, Elmfield Rise, Belmayne, Grange A ED, Dublin, County Dublin, Leinster, D13 AET1, Éire / Ireland"
Sheffield Stand,316082.0,236512.0,-6.256902049458172,53.36629070362273,5,"53.36629070362273, -6.256902049458172","12A, Carlingford Road, Drumcondra, Botanic B ED, Dublin, County Dublin, Leinster, D09 A4P8, Éire / Ireland"
Sheffield Stand,316776.0,238156.0,-6.245875001081811,53.380902337923985,4,"53.380902337923985, -6.245875001081811","Golden Palace, Swords Road Cycle path, Whitehall A ED, Dublin, County Dublin, Leinster, D09 C7F8, Éire / Ireland"
Sheffield Stand,316681.0,235550.0,-6.2482627515304365,53.35751947112422,5,"53.35751947112422, -6.2482627515304365","Duff House 1912, William Street North, North William Street Flats, North Strand, Ballybough A ED, Dublin, County Dublin, Leinster, D01 Y751, Éire / Ireland"
Sheffield Stand,317918.0,234679.0,-6.230017714506744,53.349423178836844,5,"53.349423178836844, -6.230017714506744","The Liffey Trust Centre, Sheriff Street Upper, North Wall, North Dock B ED, Dublin, County Dublin, Leinster, D01 Y161, Éire / Ireland"
Sheffield Stand,312757.0,233719.0,-6.3078217046216025,53.341925578843,5,"53.341925578843, -6.3078217046216025","Richmond Tower, South Circular Road, Kilmainham, Ushers A ED, Dublin, County Dublin, Leinster, D08 HV0A, Éire / Ireland"
Sheffield Stand,314739.0,231776.0,-6.278781831067131,53.32404992854961,3,"53.32404992854961, -6.278781831067131","TR Motors Services Ltd., 153-155, Harold's Cross Road, Rathmines West A ED, Dublin, County Dublin, Leinster, D06 HP90, Éire / Ireland"
Sheffield Stand,315401.0,235590.0,-6.267463270775897,53.358159307516054,5,"53.358159307516054, -6.267463270775897","ESB Electric Vehicle Charge Point, Nelson Street, Inns Quay B ED, Dublin, County Dublin, Leinster, D01 W2C9, Éire / Ireland"
Sheffield Stand,315825.0,235889.0,-6.260988809307876,53.3607519669868,5,"53.3607519669868, -6.260988809307876","Snakes and Ladders, Innisfallen Parade, Inns Quay A ED, Dublin, County Dublin, Leinster, D01 C2F6, Éire / Ireland"
Sheffield Stand,315345.0,233076.0,-6.269219049471947,53.33559357195637,5,"53.33559357195637, -6.269219049471947","The Meath Primary Care Centre (Former Meath Hospital), 1-9, Heytesbury Street, Wood Quay B ED, Dublin, County Dublin, Leinster, D08 DR60, Éire / Ireland"
Sheffield Stand,314498.0,230708.0,-6.282782140581146,53.31451035149475,4,"53.31451035149475, -6.282782140581146","Mime in the box, Ashdale Road, Terenure, Terenure B ED, Dublin, County Dublin, Leinster, D06 K767, Éire / Ireland"
Sheffield Stand,313983.0,231960.0,-6.290055908604098,53.325865568705346,5,"53.325865568705346, -6.290055908604098","Dublin City Council depot, Rutland Avenue, Kimmage, Kimmage C ED, Dublin, County Dublin, Leinster, D12 Y313, Éire / Ireland"
Sheffield Stand,318573.0,232309.0,-6.221073467085548,53.32799273046718,5,"53.32799273046718, -6.221073467085548","Platform 2, Holyrood Park, Pembroke East B ED, Dublin, County Dublin, Leinster, D04 W9H6, Éire / Ireland"
Sheffield Stand,316243.0,234294.0,-6.255298768436539,53.34633593936979,3,"53.34633593936979, -6.255298768436539","The Irish Times, 24-28, Tara Street, Mansion House A ED, Dublin, County Dublin, Leinster, D02 TK71, Éire / Ireland"
Sheffield Stand,316245.0,234259.0,-6.255281591818891,53.34602117162513,3,"53.34602117162513, -6.255281591818891","McCabe's, Townsend Street, Mansion House A ED, Dublin, County Dublin, Leinster, D02 VW90, Éire / Ireland"
Sheffield Stand,319037.0,238850.0,-6.211654307646496,53.3866307972937,5,"53.3866307972937, -6.211654307646496","Ardlea Inn, Ardlea Road, Beaumont C ED, Dublin, County Dublin, Leinster, D05 F788, Éire / Ireland"
Sheffield Stand,319560.0,239629.0,-6.203503354421614,53.39350861556531,4,"53.39350861556531, -6.203503354421614","aldi, Coolock Drive, Kilmore C ED, Dublin, County Dublin, Leinster, D05 P5Y3, Éire / Ireland"
Sheffield Stand,311984.0,232488.0,-6.3198566725563,53.331033803396814,5,"53.331033803396814, -6.3198566725563","Mourne Road, Lady of Mercy School, Mourne Road, Crumlin, Crumlin E ED, Dublin, County Dublin, Leinster, D12 DW68, Éire / Ireland"
Sheffield Stand,312172.0,233416.0,-6.316707852549601,53.33932852115068,4,"53.33932852115068, -6.316707852549601","Inchicore Community Sports Centre, St Michael's Estate, Kilmainham C ED, Dublin, County Dublin, Leinster, D08 V882, Éire / Ireland"
Sheffield Stand,315496.0,235311.0,-6.266138877965032,53.35563292878938,5,"53.35563292878938, -6.266138877965032","5, Blessington Street, Inns Quay B ED, Dublin, County Dublin, Leinster, D01 W2C9, Éire / Ireland"
Sheffield Stand,311802.0,233335.0,-6.322288583006079,53.338679274348486,3,"53.338679274348486, -6.322288583006079","Inchicore, Tyrconnell Road, Tyrconnell Road, Inchicore, Inchicore A ED, Dublin, County Dublin, Leinster, D08 YF2D, Éire / Ireland"
Sheffield Stand,315646.0,230903.0,-6.2654948564278214,53.316012457557164,5,"53.316012457557164, -6.2654948564278214","155, Rathmines Road Upper, Rathmines, Rathmines West D ED, Dublin, County Dublin, Leinster, D06 X9R9, Éire / Ireland"
Sheffield Stand,317962.0,231709.0,-6.230462236125341,53.32274065860023,5,"53.32274065860023, -6.230462236125341","Brookfield, Ballsbridge, Pembroke East E ED, Dublin, Dublin 4, Leinster, D04 AK83, Éire / Ireland"
Sheffield Stand,313157.0,232845.0,-6.302130992569328,53.33399082943536,5,"53.33399082943536, -6.302130992569328","Dolphin Road, Crumlin B ED, Dublin, Dublin 12, Leinster, D08 XA06, Éire / Ireland"
Sheffield Stand,312720.0,234078.0,-6.308249273452273,53.345157660271454,3,"53.345157660271454, -6.308249273452273","South Circular Road, Clancy Barracks, South Circular Road, Kilmainham, Ushers A ED, Dublin, County Dublin, Leinster, D08 P89W, Éire / Ireland"
Sheffield Stand +Cargo Stand,314291.0,234908.0,-6.2843728676822135,53.352275137814146,3,"53.352275137814146, -6.2843728676822135","Maureen's, Manor Place, Oxmantown, Arran Quay E ED, Dublin, County Dublin, Leinster, D07 V403, Éire / Ireland"
Sheffield Stand,316203.0,236808.0,-6.254976576829675,53.368922459401446,3,"53.368922459401446, -6.254976576829675","Car Park 2, Millbourne Avenue, Drumcondra South C ED, Dublin, County Dublin, Leinster, D09 E9R3, Éire / Ireland"
Sheffield Stand,316494.0,237641.0,-6.250300301557915,53.376339442157466,3,"53.376339442157466, -6.250300301557915","Office of the State Pathologist, Griffith Avenue, Whitehall A ED, Dublin, County Dublin, Leinster, D09 RDT8, Éire / Ireland"
Sheffield Stand,316934.0,238592.0,-6.243340626090806,53.38478301755834,3,"53.38478301755834, -6.243340626090806","Swords Road, Whitehall, Whitehall D ED, Dublin, Dublin 9, Leinster, D09 VY19, Éire / Ireland"
Sheffield Stand,316849.0,238290.0,-6.2447290362594865,53.38208963090875,3,"53.38208963090875, -6.2447290362594865","Swords Road, Whitehall, Whitehall D ED, Dublin, Dublin 9, Leinster, D09 C7F8, Éire / Ireland"
Sheffield Stand,321474.0,237488.0,-6.17557039933491,53.373845303737845,10,"53.373845303737845, -6.17557039933491","All Saints Avenue, Raheny, Clontarf East A ED, Dublin, Dublin 3, Leinster, D05 C6N3, Éire / Ireland"
Sheffield Stand,315571.0,235307.0,-6.265014502085244,53.35558063696921,5,"53.35558063696921, -6.265014502085244","23, Frederick Street North, Rotunda B ED, Dublin, County Dublin, Leinster, D01 W2C9, Éire / Ireland"
Sheffield Stand,315485.0,235497.0,-6.266236174980268,53.35730576805275,5,"53.35730576805275, -6.266236174980268","11, Blessington Street, Inns Quay B ED, Dublin, County Dublin, Leinster, D01 W2C9, Éire / Ireland"
Sheffield Stand,313367.0,229888.0,-6.300036435521551,53.30738891656077,5,"53.30738891656077, -6.300036435521551","Greenlea Road Post Office, 108, Greenlea Road, Terenure, Terenure C ED, Dublin, County Dublin, Leinster, D12 X965, Éire / Ireland"
Sheffield Stand,314328.0,234348.0,-6.284019572812614,53.347237816774886,7,"53.347237816774886, -6.284019572812614","The Mission, 32, Ellis Street, Arran Quay C ED, Dublin, County Dublin, Leinster, D08 R596, Éire / Ireland"
Sheffield Stand,319248.0,238247.0,-6.208712176014113,53.38116799169059,4,"53.38116799169059, -6.208712176014113","Malahide Road (Artane), Malahide Road, Clontarf West A ED, Dublin, County Dublin, Leinster, D05 F788, Éire / Ireland"
Sheffield Stand,311153.0,230942.0,-6.332865736994239,53.31732382744134,3,"53.31732382744134, -6.332865736994239","Walkinstown Roundabout, Walkinstown, Walkinstown B ED, Dublin, Dublin 12, Leinster, D12 E5AN, Éire / Ireland"
Sheffield Stand,317659.0,231548.0,-6.235066729602318,53.321362107768216,3,"53.321362107768216, -6.235066729602318","51, Donnybrook Road, Rathmines East B ED, Dublin, County Dublin, Leinster, D04 T8X2, Éire / Ireland"
Sheffield Stand,316473.0,234804.0,-6.251659504730307,53.350865609750485,5,"53.350865609750485, -6.251659504730307","Jacob's Inn, Talbot Place, Mountjoy A ED, Dublin, County Dublin, Leinster, D01 K298, Éire / Ireland"
Sheffield Stand,318178.0,232038.0,-6.22709985669868,53.325647196354986,5,"53.325647196354986, -6.22709985669868","Royal Dublin Society (RDS), Merrion Road, Ballsbridge, Pembroke East E ED, Dublin, County Dublin, Leinster, D04 AK83, Éire / Ireland"
Sheffield Stand,316226.0,231577.0,-6.2565496924592745,53.32193872190748,5,"53.32193872190748, -6.2565496924592745","Scoile Bhríde, Oakley Road, Ranelagh, Rathmines East D ED, Dublin, County Dublin, Leinster, D06 K283, Éire / Ireland"
Sheffield Stand,313878.0,235188.0,-6.290471395170374,53.354878805357124,5,"53.354878805357124, -6.290471395170374","54, Aughrim Street, Oxmantown, Arran Quay E ED, Dublin, County Dublin, Leinster, D07 E1RD, Éire / Ireland"
Sheffield Stand,314224.0,234996.0,-6.28534681363406,53.35307992089608,3,"53.35307992089608, -6.28534681363406","41, Manor Street, Oxmantown, Arran Quay B ED, Dublin, County Dublin, Leinster, D07 V403, Éire / Ireland"
Sheffield Stand,314561.0,231212.0,-6.281655456687844,53.31902316105578,5,"53.31902316105578, -6.281655456687844","33, Kenilworth Park, Terenure, Terenure A ED, Dublin, County Dublin, Leinster, D12 Y313, Éire / Ireland"
Sheffield Stand,316265.0,231484.0,-6.255998792673904,53.32109494822899,5,"53.32109494822899, -6.255998792673904","Mortons, 15, Dunville Avenue, Ranelagh, Rathmines East D ED, Dublin, County Dublin, Leinster, D06 K283, Éire / Ireland"
Sheffield Stand,316070.0,232140.0,-6.258683630808324,53.32702913743434,5,"53.32702913743434, -6.258683630808324","Mount Pleasant Lawn Tennis Club, Mountpleasant Square, Rathmines West B ED, Dublin, County Dublin, Leinster, D06 Y027, Éire / Ireland"
Sheffield Stand,317654.0,232661.0,-6.234728985145803,53.331358795450825,4,"53.331358795450825, -6.234728985145803","85, Pembroke Road, Pembroke West B ED, Dublin, County Dublin, Leinster, D04 W996, Éire / Ireland"
Sheffield Stand,317694.0,232638.0,-6.234137424963535,53.3311433546555,4,"53.3311433546555, -6.234137424963535","87—89, Pembroke Road, Pembroke West B ED, Dublin, County Dublin, Leinster, D04 W996, Éire / Ireland"
Sheffield Stand,316168.0,231468.0,-6.257459547718032,53.32097252268104,5,"53.32097252268104, -6.257459547718032","48, Dunville Avenue, Ranelagh, Rathmines East D ED, Dublin, County Dublin, Leinster, D06 K283, Éire / Ireland"
Sheffield Stand,319916.0,236357.0,-6.199395413019501,53.364043796750735,5,"53.364043796750735, -6.199395413019501","Clontarf GAA, Seafield Road West, Clontarf, Clontarf East C ED, Dublin, County Dublin, Leinster, D03 WR23, Éire / Ireland"
Sheffield Stand,316513.0,235635.0,-6.250753440260081,53.358319842824066,5,"53.358319842824066, -6.250753440260081","O'Connell Secondary School, North Richmond Street, Ballybough B ED, Dublin, County Dublin, Leinster, D01 WY49, Éire / Ireland"
Sheffield Stand,313503.0,229372.0,-6.298181551664461,53.302725585352434,4,"53.302725585352434, -6.298181551664461","181, Fortfield Road, Kimmage (pt. Rathfarnham C.P.), Templeogue-Kimmage Manor ED, Dublin, South Dublin, County Dublin, Leinster, D14 W7Y7, Éire / Ireland"
Sheffield Stand,317376.0,231602.0,-6.2392914455277415,53.32190981619084,5,"53.32190981619084, -6.2392914455277415","26, Mount Eden Road, Donnybrook, Rathmines East B ED, Dublin, County Dublin, Leinster, D04 HX46, Éire / Ireland"
Sheffield Stand,316098.0,232105.0,-6.258276409528111,53.32670867355862,2,"53.32670867355862, -6.258276409528111","The Hill (Closed), Old Mountpleasant, Ranelagh, Rathmines East D ED, Dublin, County Dublin, Leinster, D06 Y027, Éire / Ireland"
Sheffield Stand,316118.0,232097.0,-6.257979318950566,53.3266324446326,7,"53.3266324446326, -6.257979318950566","5, Old Mountpleasant, Ranelagh, Rathmines East D ED, Dublin, County Dublin, Leinster, D06 Y027, Éire / Ireland"
